path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135,labels
Kawung1.jpg,0.34613381215307815,0.7350837309307047,1.7517093068517668,715816961.0,5592321.0,0.34613381215307815,0.4229932002851493,0.3360639920676414,0.7104696582905299,1.7807935423101342,715816961.0,5592321.000000001,0.3360639920676414,0.36814748802853053,0.34652950982535474,0.7340909789930181,1.7512612196642787,715816961.0,5592321.0,0.34652950982535474,0.41974216713950563,0.3352905942040747,0.708624242610648,1.7829299855058047,715816961.0,5592321.0,0.3352905942040747,0.36412017080132575,Kawung
Kawung11.jpg,0.46962532110921884,0.7340727170670194,1.466051259491939,715816961.0,5592321.0,0.46962532110921884,0.20656059813573957,0.448198631319306,0.679297511764525,1.4889281644515564,715816960.9999999,5592321.0,0.448198631319306,0.0396463204551002,0.472033206640867,0.7369052379048381,1.4609742921425297,715816960.9999999,5592321.0,0.472033206640867,0.21248878800317741,0.4465333170736538,0.6745917017808261,1.489571126294622,715816961.0,5592321.0,0.4465333170736538,0.02555462457226318,Kawung
Kawung12.jpg,0.37155662351826074,0.7520105539514963,1.692553923640964,715816961.0,5592321.000000001,0.37155662351826074,0.43886678194564127,0.3634605640246313,0.7334604619690585,1.7158317092816944,715816961.0,5592321.000000001,0.3634605640246313,0.3956492704898193,0.38465132716677597,0.7750592070863962,1.6553670091755313,715816961.0,5592321.0,0.38465132716677597,0.4899273471411697,0.3616519725577999,0.7295543321133086,1.7207785206761417,715816961.0,5592321.0,0.3616519725577999,0.38679252658861885,Kawung
Kawung13.jpg,0.34454967212786997,0.6883473173230708,1.7655178970962342,715816961.0,5592321.0,0.34454967212786997,0.2931706674368833,0.340061426467595,0.673453695444899,1.7765133306870222,715816961.0,5592320.999999999,0.340061426467595,0.25787671414442476,0.36031245581616866,0.7243717897456403,1.7249617498511676,715816961.0,5592321.0,0.36031245581616866,0.373602964429693,0.3396785447172967,0.6723464460369699,1.7774197518633612,715816961.0,5592321.0,0.3396785447172967,0.25536033114632734,Kawung
Kawung14.jpg,0.36418918033234665,0.6746526749876972,1.7181492913881824,715816961.0,5592320.999999999,0.36418918033234665,0.21849037025720713,0.3621332187469374,0.6664564943253468,1.721932910553792,715816960.9999999,5592321.0,0.3621332187469374,0.19737623697471574,0.386166462637252,0.7276474025774305,1.6673415737690263,715816961.0,5592321.0,0.386166462637252,0.3447527268876421,0.36275097777582654,0.6683019100052286,1.7207134563860034,715816961.0,5592321.000000001,0.36275097777582654,0.20181696045496075,Kawung
Kawung15.jpg,0.33752494204828076,0.78921892781349,1.7358731856193348,715816960.9999999,5592321.000000001,0.33752494204828076,0.5751350759985553,0.3078856511728181,0.7325377541291176,1.8302765463736135,715816961.0,5592321.0,0.3078856511728181,0.4609557139555713,0.33248795865784325,0.7804878048780488,1.752212608410671,715816961.0,5592321.000000001,0.33248795865784325,0.5575920077332438,0.3066483408844763,0.7298619013932888,1.8341120154971717,715816961.0,5592321.000000001,0.3066483408844763,0.4555627915905914,Kawung
Kawung2.jpg,0.3875498872644761,0.71273419718651,1.6649686907333803,715816961.0000001,5592320.999999999,0.3875498872644761,0.29539526222745677,0.3848599065718816,0.7034263217789808,1.6709588088878349,715816961.0,5592321.0,0.3848599065718816,0.2704470387078176,0.3892369267964101,0.7139298126903085,1.6610313211860783,715816961.0000001,5592321.0,0.3892369267964101,0.29629648914156503,0.3837660489910055,0.7007197121151538,1.6733747977548128,715816961.0,5592321.0,0.3837660489910055,0.2637889458279927,Kawung
Kawung215.jpg,0.5144634382049197,0.7690446057154061,1.3640101856837845,715816961.0,5592320.999999999,0.5144634382049197,0.24993761940600662,0.5003534331648092,0.7391966290406914,1.385011642368898,715816961.0,5592321.000000001,0.5003534331648092,0.15007606849764477,0.5163838964725512,0.7715375388306216,1.3600549465824794,715816961.0000001,5592320.999999999,0.5163838964725512,0.25665094941621047,0.4977930929768383,0.7337834097130378,1.3881752883889,715816961.0,5592321.000000001,0.4977930929768383,0.1324350976922433,Kawung
Kawung216.jpg,0.33919443203091204,0.7937991269838218,1.7289246529771631,715816960.9999999,5592321.0,0.33919443203091204,0.5852040406524011,0.30770731299779563,0.7346753606249807,1.82949525555459,715816961.0,5592321.0,0.30770731299779563,0.46652935301785137,0.32800026819602257,0.7745824747024268,1.7650812037822876,715816961.0,5592321.000000001,0.32800026819602257,0.5467953364926639,0.30654422347540006,0.7321840494571402,1.8331152121893581,715816961.0,5592321.0,0.30654422347540006,0.46152023896168076,Kawung
Kawung217.jpg,0.3760902817200716,0.7904137623796635,1.6626940185248846,715816961.0000001,5592321.0,0.3760902817200716,0.542628749100621,0.34797648885820237,0.7359363946729001,1.7475673253099544,715816961.0,5592321.000000001,0.34797648885820237,0.4230394718657059,0.3647570088161461,0.7690923630547781,1.6981438895265453,715816961.0,5592321.0,0.3647570088161461,0.4954434831598718,0.34344300404378225,0.7261249346415279,1.7605006384387787,715816961.0,5592321.0,0.34344300404378225,0.4016021172008826,Kawung
